date;valuation;cashIn;cashOut,xirr_annual,xirr_cumulative
2020-03-22;4 557 213,06;0,00;0,00;1,26534657;0,09130437
2020-03-23;4 814 129,46;0,00;0,00;3,06990494;0,16628249
2020-03-24;5 430 845,06;0,00;0,00;3,06990494;0,17077610
2020-03-25;5 706 630,90;0,00;0,00;3,06990494;0,17528703
2020-03-26;5 703 465,70;0,00;0,00;3,06990494;0,17981534
2020-03-27;5 873 316,90;0,00;0,00;3,06990494;0,18436109
2020-03-28;5 873 316,90;0,00;0,00;3,06990494;0,18892436
2020-03-29;5 873 316,90;0,00;0,00;3,06990494;0,19350521
2020-03-30;5 779 168,50;0,00;0,00;3,06990494;0,19810371
2020-03-31;5 501 172,57;0,00;0,00;9,11575444;0,35570175
2020-04-01;5 451 054,17;0,00;0,00;7,85106225;0,34008050
2020-04-02;5 510 852,57;0,00;0,00;8,22697965;0,35581346
2020-04-03;5 331 514,65;0,00;0,00;5,67923911;0,30387460
2020-04-04;5 331 514,65;0,00;0,00;5,40418716;0,30284726
2020-04-05;5 331 514,65;0,00;0,00;5,15155128;0,30186183
2020-04-06;5 509 583,25;0,00;0,00;6,63206702;0,35077395
2020-04-07;5 767 682,29;0,00;0,00;9,34180553;0,42195019
2020-04-08;5 562 307,09;0,00;0,00;6,54138387;0,36339792
2020-04-09;5 582 725,09;0,00;0,00;6,43952097;0,36805729
2020-04-10;5 725 988,29;0,00;0,00;7,56846416;0,40683161
2020-04-11;5 725 988,29;0,00;0,00;7,22354244;0,40576795
2020-04-12;5 725 988,29;0,00;0,00;6,90457193;0,40474159
2020-04-13;5 530 165,09;0,00;0,00;5,01876275;0,34981363
2020-04-14;5 708 309,89;0,00;0,00;6,18601158;0,39793062
2020-04-15;5 759 369,89;0,00;0,00;6,35129301;0,41103165
2020-04-16;5 573 881,89;0,00;0,00;4,75988759;0,35935493
2020-04-17;5 420 111,49;0,00;0,00;3,68719414;0,31667214
2020-04-18;5 420 111,49;0,00;0,00;3,56603027;0,31600963
2020-04-19;5 420 111,49;0,00;0,00;3,45185983;0,31536821
2020-04-20;5 605 109,89;0,00;0,00;4,31022271;0,36486437
2020-04-21;5 690 072,49;0,00;0,00;4,64743713;0,38717360
2020-04-22;5 552 061,69;0,00;0,00;3,76636311;0,34915946
2020-04-23;5 445 631,49;0,00;0,00;3,16504206;0,31986254
2020-04-24;5 303 810,69;0,00;0,00;2,51242718;0,28122868
2020-04-25;5 303 810,69;0,00;0,00;2,44604241;0,28074929
2020-04-26;5 303 810,69;0,00;0,00;2,38283413;0,28028373
2020-04-27;5 413 054,29;0,00;0,00;2,70776298;0,30900352
2020-04-28;5 222 017,89;0,00;0,00;2,00665543;0,25761059
2020-04-29;5 158 325,69;0,00;0,00;1,77547727;0,24029796
2020-04-30;5 264 851,28;0,00;0,00;2,03997854;0,26820298
2020-05-01;5 264 851,28;0,00;0,00;1,99324532;0,26781375
2020-05-02;5 264 851,28;0,00;0,00;1,94848091;0,26743489
2020-05-03;5 264 851,28;0,00;0,00;1,90556843;0,26706598
2020-05-04;5 255 222,48;0,00;0,00;1,83890670;0,26416515
2020-05-05;5 017 149,68;0,00;0,00;1,23898768;0,20115983
2020-05-06;5 161 739,28;0,00;0,00;1,53655790;0,23888694
2020-05-07;5 139 172,68;0,00;0,00;1,45526251;0,23266403
2020-05-08;5 293 149,88;0,00;0,00;1,78360232;0,27279002
2020-05-09;5 293 149,88;0,00;0,00;1,74808596;0,27246423
2020-05-10;5 293 149,88;0,00;0,00;1,71388330;0,27214627
2020-05-11;5 293 149,88;0,00;0,00;1,68092540;0,27183587
2020-05-12;5 303 552,48;0,00;0,00;1,67220270;0,27425242
2020-05-13;5 348 221,88;0,00;0,00;1,73938027;0,28562207
2020-05-14;5 474 711,48;0,00;0,00;1,99373907;0,31835390
2020-05-15;5 892 819,88;0,00;0,00;3,04175396;0,42741639
2020-05-16;5 892 819,88;0,00;0,00;2,97732300;0,42697111
2020-05-17;5 892 819,88;0,00;0,00;2,91534464;0,42653556
2020-05-18;5 964 771,48;0,00;0,00;3,05266151;0,44492077
2020-05-19;6 164 757,28;0,00;0,00;3,56143246;0,49678153
2020-05-20;6 062 688,44;0,00;0,00;3,19525935;0,46962481
2020-05-21;5 691 248,68;0,00;0,00;2,21283788;0,37241328
2020-05-22;5 870 786,96;0,00;0,00;2,58480771;0,41875843
2020-05-23;5 870 786,96;0,00;0,00;2,53637292;0,41838058
2020-05-24;5 870 786,96;0,00;0,00;2,48958994;0,41801041
2020-05-25;5 824 447,44;0,00;0,00;2,34196872;0,40562400
2020-05-26;5 788 412,72;0,00;0,00;2,22424578;0,39594143
2020-05-27;5 781 770,92;0,00;0,00;2,17225794;0,39389254
2020-05-28;5 915 879,40;0,00;0,00;2,41255449;0,42827606
2020-05-29;6 230 784,26;0,00;0,00;3,07431161;0,50951634
2020-05-30;6 230 784,26;0,00;0,00;3,01799319;0,50910872
2020-05-31;6 230 784,26;0,00;0,00;2,96353202;0,50870879
2020-06-01;6 220 785,66;0,00;0,00;2,88862697;0,50572904
2020-06-02;6 014 539,51;0,00;0,00;2,40925825;0,45206810
2020-06-03;5 840 907,86;0,00;0,00;2,04277265;0,40698969
2020-06-04;6 087 015,26;0,00;0,00;2,47163860;0,47008877
2020-06-05;5 756 850,70;0,00;0,00;1,83590269;0,38480468
2020-06-06;5 756 850,70;0,00;0,00;1,80859669;0,38453798
2020-06-07;5 756 850,70;0,00;0,00;1,78204747;0,38427604
2020-06-08;5 827 750,70;0,00;0,00;1,87076218;0,40220034
2020-06-09;5 928 551,30;0,00;0,00;2,00888875;0,42778496
2020-06-10;5 978 440,50;0,00;0,00;2,06203739;0,44029925
2020-06-11;6 197 747,50;0,00;0,00;2,40665419;0,49627687
2020-06-12;6 197 747,50;0,00;0,00;2,37016714;0,49596029
2020-06-13;6 197 747,50;0,00;0,00;2,33469459;0,49564905
2020-06-14;6 197 747,50;0,00;0,00;2,30019675;0,49534299
2020-06-15;5 958 069,90;0,00;0,00;1,88778228;0,43372458
2020-06-16;5 955 907,10;0,00;0,00;1,85867010;0,43291544
2020-06-17;5 965 656,22;0,00;0,00;1,84777565;0,43515194
2020-06-18;5 927 468,42;0,00;0,00;1,76826421;0,42516121
2020-06-19;5 976 559,86;0,00;0,00;1,81432545;0,43743694
2020-06-20;5 976 559,86;0,00;0,00;1,79050469;0,43719360
2020-06-21;5 976 559,86;0,00;0,00;1,76726801;0,43695412
2020-06-22;5 985 683,14;0,00;0,00;1,75697371;0,43904071
2020-06-23;5 941 647,30;0,00;0,00;1,67618168;0,42760605
2020-06-24;5 941 647,30;0,00;0,00;1,65530633;0,42738260
2020-06-25;5 885 710,10;0,00;0,00;1,56408257;0,41295543
2020-06-26;5 996 522,82;0,00;0,00;1,68462754;0,44088176
2020-06-27;5 996 522,82;0,00;0,00;1,66410760;0,44066084
2020-06-28;5 996 522,82;0,00;0,00;1,64405671;0,44044324
2020-06-29;6 127 221,06;0,00;0,00;1,78732819;0,47338992
2020-06-30;6 484 814,80;0,00;0,00;2,23628941;0,56400166
2020-07-01;6 484 814,80;0,00;0,00;2,20779562;0,56372893
2020-07-02;6 256 823,20;0,00;0,00;1,88410708;0,50557719
2020-07-03;6 427 549,20;0,00;0,00;2,07796855;0,54865554
2020-07-04;6 427 549,20;0,00;0,00;2,05258725;0,54840178
2020-07-05;6 427 549,20;0,00;0,00;2,02778106;0,54815161
2020-07-06;6 583 988,24;0,00;0,00;2,20109456;0,58757782
2020-07-07;6 514 548,84;0,00;0,00;2,08708014;0,56970905
2020-07-08;6 623 300,12;0,00;0,00;2,19756764;0,59702224
2020-07-09;6 574 349,20;0,00;0,00;2,11087089;0,58435872
2020-07-10;6 575 674,76;0,00;0,00;2,08767125;0,58444361
2020-07-11;6 575 674,76;0,00;0,00;2,06338610;0,58419608
2020-07-12;6 575 674,76;0,00;0,00;2,03962515;0,58395188
2020-07-13;6 745 909,36;0,00;0,00;2,21712797;0,62678171
2020-07-14;6 813 674,56;0,00;0,00;2,27231104;0,64367426
2020-07-15;6 839 677,68;0,00;0,00;2,27687924;0,64999238
2020-07-16;6 915 534,64;0,00;0,00;2,34042309;0,66892278
2020-07-17;7 025 181,36;0,00;0,00;2,44379154;0,69639928
2020-07-18;7 025 181,36;0,00;0,00;2,41548703;0,69612444
2020-07-19;7 025 181,36;0,00;0,00;2,38778510;0,69585311
2020-07-20;7 078 668,92;0,00;0,00;2,42250892;0,70910713
2020-07-21;7 403 589,12;0,00;0,00;2,77910961;0,79102745
2020-07-22;8 019 396,12;0,00;0,00;3,52812354;0,94680679
2020-07-23;8 237 067,00;0,00;0,00;3,77614215;1,00169852
2020-07-24;8 177 441,60;0,00;0,00;3,64880760;0,98617857
2020-07-25;8 177 441,60;0,00;0,00;3,60352602;0,98580500
2020-07-26;8 177 441,60;0,00;0,00;3,55924906;0,98543596
2020-07-27;8 817 043,40;0,00;0,00;4,36808523;1,14742431
2020-07-28;9 064 501,56;0,00;0,00;4,65809631;1,20989915
2020-07-29;8 947 355,36;0,00;0,00;4,43496037;1,17967508
2020-07-30;8 823 457,56;0,00;0,00;4,21218697;1,14778139
2020-07-31;9 282 520,91;0,00;0,00;4,77997541;1,26396464
2020-08-01;9 282 520,91;0,00;0,00;4,71850857;1,26350675
2020-08-02;9 282 520,91;0,00;0,00;4,65842629;1,26305413
2020-08-03;9 071 639,31;0,00;0,00;4,32388175;1,20908469
2020-08-04;9 427 478,91;0,00;0,00;4,73306364;1,29896479
2020-08-05;9 743 130,51;0,00;0,00;5,09439094;1,37868235
2020-08-06;10 174 892,71;0,00;0,00;5,62104097;1,48796291
2020-08-07;10 176 394,87;0,00;0,00;5,54997150;1,48782717
2020-08-08;10 176 394,87;0,00;0,00;5,47844003;1,48731501
2020-08-09;10 176 394,87;0,00;0,00;5,40850505;1,48680849
2020-08-10;10 277 202,87;0,00;0,00;5,47324009;1,51191668
2020-08-11;9 904 980,47;0,00;0,00;4,92763002;1,41693138
2020-08-12;9 851 643,67;0,00;0,00;4,80202135;1,40294407
2020-08-13;9 916 537,27;0,00;0,00;4,82308631;1,41893818
2020-08-14;9 837 045,27;0,00;0,00;4,67059304;1,39834327
2020-08-15;9 837 045,27;0,00;0,00;4,61560612;1,39790058
2020-08-16;9 837 045,27;0,00;0,00;4,56175616;1,39746260
2020-08-17;10 073 098,87;0,00;0,00;4,78025045;1,45678522
2020-08-18;10 117 271,67;0,00;0,00;4,77523067;1,46751823
2020-08-19;10 017 394,07;0,00;0,00;4,60725368;1,44179393
2020-08-20;10 158 452,47;0,00;0,00;4,71172490;1,47704361
2020-08-21;10 185 381,27;0,00;0,00;4,68769164;1,48341171
2020-08-22;10 185 381,27;0,00;0,00;4,63452385;1,48296999
2020-08-23;10 185 381,27;0,00;0,00;4,58241523;1,48253279
2020-08-24;10 119 829,27;0,00;0,00;4,46209121;1,46553590
2020-08-25;10 269 234,87;0,00;0,00;4,56917549;1,50285815
2020-08-26;10 435 577,27;0,00;0,00;4,69268912;1,54445710
2020-08-27;10 323 394,07;0,00;0,00;4,52497552;1,51567779
2020-08-28;10 261 461,27;0,00;0,00;4,41318727;1,49961523
2020-08-29;10 261 461,27;0,00;0,00;4,36579680;1,49919749
2020-08-30;10 261 461,27;0,00;0,00;4,31930470;1,49878388
2020-08-31;10 422 223,26;0,00;0,00;4,43015798;1,53892664
2020-09-01;10 318 344,86;0,00;0,00;4,28329522;1,51231091
2020-09-02;10 496 360,06;0,00;0,00;4,40813597;1,55678946
2020-09-03;10 337 396,06;0,00;0,00;4,21256522;1,51630356
2020-09-04;10 317 044,06;0,00;0,00;4,15054762;1,51077663
2020-09-05;10 317 044,06;0,00;0,00;4,10830629;1,51038225
2020-09-06;10 317 044,06;0,00;0,00;4,06682771;1,50999164
2020-09-07;10 446 615,26;0,00;0,00;4,14128575;1,54222208
2020-09-08;10 510 438,46;0,00;0,00;4,15621589;1,55789513
2020-09-09;10 352 144,86;0,00;0,00;3,97707907;1,51767142
2020-09-10;10 391 940,86;0,00;0,00;3,97209551;1,52730152
2020-09-11;10 284 048,06;0,00;0,00;3,84253071;1,49979880
2020-09-12;10 284 048,06;0,00;0,00;3,80559203;1,49943209
2020-09-13;10 284 048,06;0,00;0,00;3,76928727;1,49906876
2020-09-14;10 378 488,88;0,00;0,00;3,81014606;1,52243074
2020-09-15;10 296 306,64;0,00;0,00;3,70830500;1,50143003
2020-09-16;10 314 065,04;0,00;0,00;3,68771499;1,50553353
2020-09-17;10 319 629,04;0,00;0,00;3,65785896;1,50657759
2020-09-18;10 409 795,04;0,00;0,00;3,69396003;1,52885328
2020-09-19;10 409 795,04;0,00;0,00;3,66000616;1,52850077
2020-09-20;10 409 795,04;0,00;0,00;3,62661124;1,52815142
2020-09-21;9 937 995,84;0,00;0,00;3,24585990;1,40957671
2020-09-22;9 864 612,64;0,00;0,00;3,16501785;1,39089466
2020-09-23;9 711 317,44;0,00;0,00;3,03009745;1,35223833
2020-09-24;9 675 131,84;0,00;0,00;2,97944202;1,34289810
2020-09-25;9 990 430,24;0,00;0,00;3,17160103;1,42146322
2020-09-26;9 990 430,24;0,00;0,00;3,14459726;1,42115872
2020-09-27;9 990 430,24;0,00;0,00;3,11800998;1,42085687
2020-09-28;10 269 224,24;0,00;0,00;3,28130853;1,49028689
2020-09-29;10 512 834,64;0,00;0,00;3,41990648;1,55093066
2020-09-30;10 093 277,21;0,00;0,00;3,10868194;1,44567101
2020-10-01;10 139 784,41;0,00;0,00;3,11352294;1,45699610
2020-10-02;10 249 825,21;0,00;0,00;3,15976299;1,48419823
2020-10-03;10 249 825,21;0,00;0,00;3,13371544;1,48389602
2020-10-04;10 249 825,21;0,00;0,00;3,10805706;1,48359635
2020-10-05;10 422 129,21;0,00;0,00;3,19275257;1,52634498
2020-10-06;10 279 804,41;0,00;0,00;3,07673311;1,49049091
2020-10-07;10 251 233,21;0,00;0,00;3,03421215;1,48306385
2020-10-08;10 073 404,81;0,00;0,00;2,90108403;1,43839971
2020-10-09;10 133 836,41;0,00;0,00;2,91487491;1,45319636
2020-10-10;10 133 836,41;0,00;0,00;2,89209850;1,45291793
2020-10-11;10 133 836,41;0,00;0,00;2,86964656;1,45264178
2020-10-12;10 270 442,81;0,00;0,00;2,92805821;1,48642854
2020-10-13;10 046 134,41;0,00;0,00;2,77479468;1,43024044
2020-10-14;10 200 318,81;0,00;0,00;2,84253256;1,46839424
2020-10-15;10 286 456,41;0,00;0,00;2,87035000;1,48958844
2020-10-16;10 188 414,81;0,00;0,00;2,79290413;1,46488919
2020-10-17;10 188 414,81;0,00;0,00;2,77197091;1,46462324
2020-10-18;10 188 414,81;0,00;0,00;2,75132464;1,46435942
2020-10-19;10 249 028,81;0,00;0,00;2,76436680;1,47918847
2020-10-20;10 273 764,01;0,00;0,00;2,75749292;1,48508320
2020-10-21;10 218 559,61;0,00;0,00;2,70734277;1,47108198
2020-10-22;10 019 937,61;0,00;0,00;2,58173021;1,42141848
2020-10-23;9 959 413,61;0,00;0,00;2,53148717;1,40612653
2020-10-24;9 959 413,61;0,00;0,00;2,51355509;1,40588652
2020-10-25;9 959 413,61;0,00;0,00;2,49585691;1,40564837
2020-10-26;9 869 901,21;0,00;0,00;2,43280978;1,38317600
2020-10-27;10 095 402,81;0,00;0,00;2,53012520;1,43896216
2020-10-28;10 166 002,81;0,00;0,00;2,54814518;1,45626349
2020-10-29;10 209 682,81;0,00;0,00;2,55233639;1,46687429
2020-10-30;10 352 748,56;0,00;0,00;2,60607577;1,50217724
2020-10-31;10 352 748,56;0,00;0,00;2,58797313;1,50193086
2020-11-01;10 352 748,56;0,00;0,00;2,57010164;1,50168633
2020-11-02;10 683 500,16;0,00;0,00;2,71480965;1,58361675
2020-11-03;10 494 982,96;0,00;0,00;2,60397935;1,53652531
2020-11-04;10 494 982,96;0,00;0,00;2,58617415;1,53627950
2020-11-05;10 224 237,76;0,00;0,00;2,43995454;1,46883450
2020-11-06;10 456 437,36;0,00;0,00;2,53299418;1,52622520
2020-11-07;10 456 437,36;0,00;0,00;2,51600560;1,52598661
2020-11-08;10 456 437,36;0,00;0,00;2,49922689;1,52574977
2020-11-09;9 781 992,72;0,00;0,00;2,17576501;1,35833350
2020-11-10;9 944 167,92;0,00;0,00;2,23442056;1,39829795
2020-11-11;9 975 879,92;0,00;0,00;2,23427801;1,40594405
2020-11-12;10 058 255,52;0,00;0,00;2,25651105;1,42613865
2020-11-13;10 285 762,32;0,00;0,00;2,34254143;1,48228923
2020-11-14;10 285 762,32;0,00;0,00;2,32757039;1,48207003
2020-11-15;10 285 762,32;0,00;0,00;2,31277650;1,48185240
2020-11-16;10 023 468,12;0,00;0,00;2,18530240;1,41669367
2020-11-17;9 973 620,92;0,00;0,00;2,15058923;1,40415513
2020-11-18;9 925 790,92;0,00;0,00;2,11724751;1,39212270
2020-11-19;9 835 314,92;0,00;0,00;2,06666181;1,36955103
2020-11-20;9 878 195,32;0,00;0,00;2,07188150;1,37996198
2020-11-21;9 878 195,32;0,00;0,00;2,05940567;1,37977031
2020-11-22;9 878 195,32;0,00;0,00;2,04707003;1,37957998
2020-11-23;9 745 964,12;0,00;0,00;1,98160107;1,34671634
2020-11-24;9 537 761,72;0,00;0,00;1,88713777;1,29511620
2020-11-25;9 652 191,32;0,00;0,00;1,92132153;1,32319513
2020-11-26;9 575 936,52;0,00;0,00;1,88033236;1,30419429
2020-11-27;9 520 982,12;0,00;0,00;1,84822130;1,29046026
2020-11-28;9 520 982,12;0,00;0,00;1,83769668;1,29029156
2020-11-29;9 520 982,12;0,00;0,00;1,82728465;1,29012400
2020-11-30;9 505 623,11;0,00;0,00;1,81115946;1,28616928
2020-12-01;9 644 254,31;0,00;0,00;1,85329648;1,32019799
2020-12-02;9 599 281,51;0,00;0,00;1,82601778;1,30893711
2020-12-03;9 439 477,11;0,00;0,00;1,75650022;1,26937260
2020-12-04;9 334 779,51;0,00;0,00;1,70837700;1,24341341
2020-12-05;9 334 779,51;0,00;0,00;1,69907860;1,24325936
2020-12-06;9 334 779,51;0,00;0,00;1,68987571;1,24310633
2020-12-07;9 333 976,31;0,00;0,00;1,68047829;1,24275651
2020-12-08;9 299 270,31;0,00;0,00;1,65908328;1,23405955
2020-12-09;9 292 343,11;0,00;0,00;1,64779043;1,23220539
2020-12-10;9 150 820,11;0,00;0,00;1,58936509;1,19722734
2020-12-11;9 129 385,15;0,00;0,00;1,57358583;1,19181212
2020-12-12;9 129 385,15;0,00;0,00;1,56539891;1,19167217
2020-12-13;9 129 385,15;0,00;0,00;1,55729272;1,19153313
2020-12-14;9 176 959,95;0,00;0,00;1,56550980;1,20309526
2020-12-15;9 306 126,75;0,00;0,00;1,60136538;1,23472534
2020-12-16;9 355 936,55;0,00;0,00;1,60996478;1,24683486
2020-12-17;9 356 607,55;0,00;0,00;1,60190441;1,24685686
2020-12-18;9 505 958,75;0,00;0,00;1,64370187;1,28344954
2020-12-19;9 505 958,75;0,00;0,00;1,63525257;1,28330334
2020-12-20;9 505 958,75;0,00;0,00;1,62688542;1,28315807
2020-12-21;9 949 606,55;0,00;0,00;1,76516518;1,39216402
2020-12-22;9 942 253,35;0,00;0,00;1,75358735;1,39019612
2020-12-23;9 813 570,95;0,00;0,00;1,70245395;1,35837753
2020-12-24;9 610 615,15;0,00;0,00;1,62802028;1,30831458
2020-12-25;9 695 620,75;0,00;0,00;1,64716551;1,32906970
2020-12-26;9 695 620,75;0,00;0,00;1,63888435;1,32892375
2020-12-27;9 695 620,75;0,00;0,00;1,63068194;1,32877872
2020-12-28;9 672 299,95;0,00;0,00;1,61519552;1,32290285
2020-12-29;9 595 541,75;0,00;0,00;1,58313432;1,30389943
2020-12-30;9 788 098,35;0,00;0,00;1,63539392;1,35107496
2020-12-31;9 799 649,94;0,00;0,00;1,63090223;1,35376930
2021-01-01;9 799 649,94;0,00;0,00;1,62287859;1,35362545
2021-01-02;9 799 649,94;0,00;0,00;1,61492967;1,35348248
2021-01-03;9 799 649,94;0,00;0,00;1,60705445;1,35334039
2021-01-04;9 806 439,14;0,00;0,00;1,60130803;1,35486674
2021-01-05;9 850 675,54;0,00;0,00;1,60688486;1,36559087
2021-01-06;9 745 987,14;0,00;0,00;1,56781289;1,33974261
2021-01-07;9 745 987,14;0,00;0,00;1,56031934;1,33960555
2021-01-08;9 673 671,54;0,00;0,00;1,53154311;1,32171928
2021-01-09;9 673 671,54;0,00;0,00;1,52431127;1,32158602
2021-01-10;9 673 671,54;0,00;0,00;1,51714427;1,32145356
2021-01-11;9 713 535,14;0,00;0,00;1,52160105;1,33110264
2021-01-12;9 445 890,14;0,00;0,00;1,43743768;1,26532630
2021-01-13;9 463 512,14;0,00;0,00;1,43587595;1,26952317
2021-01-14;10 402 907,94;1 000 000,00;0,00;1,41208686;1,25454387
2021-01-15;10 366 227,34;0,00;0,00;1,39463875;1,24484642
2021-01-16;10 366 227,34;0,00;0,00;1,38767245;1,24414296
2021-01-17;10 366 227,34;0,00;0,00;1,38077078;1,24344284
2021-01-18;10 469 728,14;0,00;0,00;1,40263809;1,26807178
2021-01-19;10 419 546,94;0,00;0,00;1,38185471;1,25509292
2021-01-20;10 414 378,14;0,00;0,00;1,37363878;1,25313336
2021-01-21;10 474 465,54;0,00;0,00;1,38328599;1,26712577
2021-01-22;10 777 366,14;0,00;0,00;1,45871926;1,34045467
2021-01-23;10 777 366,14;0,00;0,00;1,45153469;1,33973098
2021-01-24;10 777 366,14;0,00;0,00;1,44441574;1,33901061
2021-01-25;10 936 129,94;0,00;0,00;1,47976645;1,37706448
2021-01-26;10 761 579,34;0,00;0,00;1,42618212;1,33372696
2021-01-27;10 879 514,54;0,00;0,00;1,45040390;1,36179178
2021-01-28;11 215 447,54;0,00;0,00;1,53165475;1,44304480
2021-01-29;11 222 657,96;0,00;0,00;1,52606651;1,44405588
2021-01-30;11 222 657,96;0,00;0,00;1,51864916;1,44331016
2021-01-31;11 222 657,96;0,00;0,00;1,51129857;1,44256775
2021-02-01;11 636 408,76;0,00;0,00;1,61044350;1,54271372
2021-02-02;11 267 765,16;0,00;0,00;1,50831914;1,45208204
2021-02-03;11 309 556,76;0,00;0,00;1,51171556;1,46152347
2021-02-04;11 191 197,16;0,00;0,00;1,47460237;1,43197298
2021-02-05;10 988 866,36;0,00;0,00;1,41684170;1,38203553
2021-02-06;10 988 866,36;0,00;0,00;1,41020625;1,38133552
2021-02-07;10 988 866,36;0,00;0,00;1,40362860;1,38063862
2021-02-08;10 999 134,36;0,00;0,00;1,39964075;1,38243873
2021-02-09;10 890 638,76;0,00;0,00;1,36655366;1,35540940
2021-02-10;10 812 340,76;0,00;0,00;1,34118670;1,33573675
2021-02-11;10 774 784,76;0,00;0,00;1,32596368;1,32596368
2021-02-12;10 826 017,16;0,00;0,00;1,33230226;1,33771984
2021-02-13;10 826 017,16;0,00;0,00;1,32627053;1,33705706
2021-02-14;10 826 017,16;0,00;0,00;1,32028977;1,33639723
2021-02-15;10 782 345,16;0,00;0,00;1,30399760;1,32516849
2021-02-16;10 856 449,96;0,00;0,00;1,31566100;1,34245108
2021-02-17;10 924 214,36;0,00;0,00;1,32569947;1,35819184
2021-02-18;10 906 077,56;0,00;0,00;1,31555854;1,35314757
2021-02-19;10 926 133,96;0,00;0,00;1,31438301;1,35734341
2021-02-20;10 922 407,16;0,00;0,00;1,30771153;1,35579058
2021-02-21;10 922 407,16;0,00;0,00;1,30195365;1,35514163
2021-02-22;11 035 405,56;0,00;0,00;1,32207663;1,38178724
2021-02-23;11 035 405,56;0,00;0,00;1,31627748;1,38113326
2021-02-24;10 916 909,56;0,00;0,00;1,28371832;1,35188512
2021-02-25;10 989 343,96;0,00;0,00;1,29445514;1,36872070
2021-02-26;10 982 939,00;0,00;0,00;1,28741673;1,36653487
2021-02-27;10 982 939,00;0,00;0,00;1,28186510;1,36589697
2021-02-28;10 982 939,00;0,00;0,00;1,27635827;1,36526181
2021-03-01;10 870 805,00;0,00;0,00;1,24617317;1,33762413
2021-03-02;10 722 342,20;0,00;0,00;1,20830609;1,30127864
2021-03-03;10 657 114,60;0,00;0,00;1,18897648;1,28499073
2021-03-04;10 600 488,12;0,00;0,00;1,17169613;1,27078773
2021-03-05;10 552 778,12;0,00;0,00;1,15650340;1,25874183
2021-03-06;10 552 778,12;0,00;0,00;1,15171708;1,25816250
2021-03-07;10 552 778,12;0,00;0,00;1,14696802;1,25758569
2021-03-08;10 552 778,12;0,00;0,00;1,14225581;1,25701138
2021-03-09;10 619 398,92;0,00;0,00;1,15170623;1,27241720
2021-03-10;10 606 727,72;0,00;0,00;1,14432446;1,26880369
2021-03-11;10 557 041,72;0,00;0,00;1,12923162;1,25632497
2021-03-12;10 415 847,72;0,00;0,00;1,09513911;1,22194798
2021-03-13;10 415 847,72;0,00;0,00;1,09074184;1,22139849
2021-03-14;10 415 847,72;0,00;0,00;1,08637788;1,22085138
